cust_id,revenue,days_elapsed,transactions,last_visit,email_offer,redeemed
UD8YP7PB,114.7,13,17,2022-05-17,0,0
J2LTNLRW,94.1,21,11,2022-05-09,0,0
PMSDKE35,157.5,42,14,2022-04-18,0,0
Q1WUTSIB,93.7,50,12,2022-04-10,0,0
W4ZZ8ZY4,64.1,50,8,2022-04-10,1,1
YI4GO16E,143.2,4,15,2022-05-26,0,0
GJR74FSF,172.2,54,15,2022-04-06,1,1
283IXIRO,59.9,21,9,2022-05-09,1,0
OO2YQBIV,172,9,19,2022-05-21,0,0
7DZI9TZY,55,11,6,2022-05-19,0,0
MYNF4ICT,78.6,36,8,2022-04-24,0,0
8KZ62JUH,130,52,12,2022-04-08,1,0
FVJED8Z8,174.4,33,15,2022-04-27,1,0
BNZTGBH8,32.4,17,4,2022-05-13,0,0
V9WAGLHV,84.7,52,8,2022-04-08,0,0
EHMON1GI,124,30,11,2022-04-30,0,0
JHWIVO7C,75.9,30,7,2022-04-30,0,0
X0PRADE5,85.4,49,11,2022-04-11,0,0
FNL4XQIL,76,11,8,2022-05-19,0,0
26T4LOCM,137.1,12,11,2022-05-18,0,0
T175P6OU,99.5,21,9,2022-05-09,0,0
QCH34RV3,95.8,37,10,2022-04-23,0,0
KGOICYKE,76.4,6,6,2022-05-24,0,0
JN689P8V,142.5,36,14,2022-04-24,1,1
PPHI6TCU,130.4,21,12,2022-05-09,0,0
K7FI25CU,154.3,49,13,2022-04-11,1,0
S3EZ9FRC,139.5,53,14,2022-04-07,0,0
UITJZE7L,151.3,34,15,2022-04-26,0,0
4R2IU8L2,70.1,53,9,2022-04-07,1,1
R4OO5IBR,119.6,15,11,2022-05-15,0,0
K81N3RR1,108.9,20,9,2022-05-10,0,0
3O4HUNH1,122.7,53,14,2022-04-07,0,0
T6Z3WT32,140.7,16,13,2022-05-14,0,0
1U7VGCTG,87.3,53,12,2022-04-07,1,0
LW4QRMFB,149.7,48,13,2022-04-12,1,1
IU02DT8Z,126.5,50,11,2022-04-10,1,0
EPHCH41B,128.3,20,10,2022-05-10,0,0
WO00C8PF,109.6,22,11,2022-05-08,1,0
A2DFXRSE,77.3,11,8,2022-05-19,0,0
VGMEI1LD,68,13,7,2022-05-17,0,0
VEY5BVXP,83.2,41,10,2022-04-19,0,0
XJKBS39W,130.7,58,11,2022-04-02,0,0
9XDXQBA3,111.8,3,11,2022-05-27,0,0
QVH2TJ6A,108.1,48,12,2022-04-12,0,0
21HGHCWI,105.8,12,11,2022-05-18,0,0
D86S7E7T,86.6,39,10,2022-04-21,0,0
9J80ERU5,126,4,10,2022-05-26,0,0
Z3S6UYZP,97.7,38,9,2022-04-22,0,0
4903F4XW,130.8,20,15,2022-05-10,0,0
DRTXTKGB,83.8,53,10,2022-04-07,0,0
7K7B2D09,121,11,9,2022-05-19,0,0
HCBO7XND,120,38,11,2022-04-22,0,0
SWZ6X5MK,106.8,20,13,2022-05-10,1,0
MGQ0U2QU,125.9,51,16,2022-04-09,0,0
389VLDLS,112.6,35,13,2022-04-25,0,0
VDDCMVIR,63.8,57,7,2022-04-03,1,1
SKZ6R5FN,96.7,38,15,2022-04-22,0,0
WNXQJZNF,195,28,18,2022-05-02,1,0
U8IQLODI,34.8,32,4,2022-04-28,0,0
KI6QNG14,131.6,30,15,2022-04-30,0,0
5AHIM2TW,112,29,12,2022-05-01,0,0
TXR24HG1,154.3,40,15,2022-04-20,0,0
L5XL9TUD,94.2,31,13,2022-04-29,0,0
RJPGRQS2,43.7,50,4,2022-04-10,1,1
U4H0QM1O,153,54,16,2022-04-06,0,0
1HQKVXTS,88.2,30,13,2022-04-30,0,0
APEIP1LM,119.7,1,13,2022-05-29,0,0
4JTSFUT5,81.1,27,8,2022-05-03,0,0
6JAOZ6U6,70.3,51,8,2022-04-09,0,0
G15MNX7L,112,14,10,2022-05-16,0,0
UHTDU71X,163.9,41,18,2022-04-19,1,0
IY6T4N0P,71.6,32,9,2022-04-28,0,0
CXLSRR6D,110,51,12,2022-04-09,0,0
1DOHQSVX,92,39,9,2022-04-21,0,0
7TML4X34,120.9,2,12,2022-05-28,0,0
EKTQ0N9G,161,14,14,2022-05-16,0,0
6S7TXCZU,93.1,15,11,2022-05-15,0,0
AK75HO81,54.4,49,6,2022-04-11,0,0
12JL40CY,141,1,11,2022-05-29,0,0
OCIKIJBE,100.5,58,11,2022-04-02,0,0
BN9ZZGND,139.4,12,11,2022-05-18,1,0
AF63YQRE,47.8,15,8,2022-05-15,0,0
2BN3WRQT,99.3,56,11,2022-04-04,1,0
BISJ9WD7,76.3,53,11,2022-04-07,0,0
1KUIMCL1,132.8,42,11,2022-04-18,0,0
JBQHM0LR,97.5,34,11,2022-04-26,0,0
E83HU7BL,155.8,45,14,2022-04-15,0,0
8VQW1DS9,129.3,4,14,2022-05-26,0,0
DW9MRZO6,133.9,39,11,2022-04-21,0,0
X8GHKKUH,70.7,30,9,2022-04-30,1,0
YYL3K3J1,93.4,40,11,2022-04-20,0,0
511AIDUX,141.8,49,12,2022-04-11,1,0
KFWJ7SAR,71.7,44,9,2022-04-16,0,0
RRKDAL1T,98.5,46,11,2022-04-14,0,0
QQ5UTC77,120.7,17,11,2022-05-13,1,0
VXY3D6GB,164.1,32,17,2022-04-28,0,0
IX8WW4XZ,84.6,43,9,2022-04-17,0,0
5GQHDJG2,125.6,13,12,2022-05-17,0,0
EB31BDGF,67.6,36,8,2022-04-24,0,0
D43MUDWI,94.8,22,12,2022-05-08,0,0
SGXBDMXG,117.1,41,11,2022-04-19,0,0
UHF7JU3G,78.9,10,11,2022-05-20,0,0
EUUW8VYP,62.2,12,8,2022-05-18,0,0
96KB7QAQ,128.9,21,10,2022-05-09,1,0
27ACO8AF,116.3,22,15,2022-05-08,0,0
OLFXOPUQ,105.7,12,12,2022-05-18,1,0
SZPIR0SU,125.4,30,11,2022-04-30,0,0
6RZHNAQ4,74.5,46,9,2022-04-14,0,0
CZUYU12O,44.1,5,5,2022-05-25,0,0
RQ29116Q,67.8,47,7,2022-04-13,0,0
XAPY4NRT,94.5,3,14,2022-05-27,0,0
WEAS1TF7,104,39,8,2022-04-21,1,0
JCAVGWRI,133.3,51,14,2022-04-09,1,0
CHUK4ACT,81.3,58,9,2022-04-02,0,0
C6003IO7,51.3,34,9,2022-04-26,0,0
D4MT8D1M,102.4,23,10,2022-05-07,1,0
FQXZXNPG,107.2,55,7,2022-04-05,0,0
FTUSAUOT,65,6,7,2022-05-24,0,0
7B864C1P,78.4,20,7,2022-05-10,0,0
AYOJO983,133.7,56,9,2022-04-04,1,0
SMLMOMT3,96.2,6,9,2022-05-24,0,0
QZEUKUFS,132.1,46,13,2022-04-14,0,0
CRNBO7SZ,151.1,58,17,2022-04-02,1,0
USYMX7MS,92.1,36,9,2022-04-24,0,0
OE97WLUD,145.8,57,15,2022-04-03,1,1
PLE5PP3N,136,45,13,2022-04-15,0,0
6JP42S55,56.3,48,7,2022-04-12,1,0
JMM4MDQ5,103,46,11,2022-04-14,0,0
AK2N10YO,90.1,58,11,2022-04-02,1,1
SB3K85CE,54.3,56,7,2022-04-04,1,1
HGK1ZUB3,82.5,3,10,2022-05-27,0,0
KI71OUFN,194.7,19,15,2022-05-11,1,1
QMPZJ1N2,94.1,19,11,2022-05-11,1,1
TVD9AZ17,176.7,0,14,2022-05-30,0,0
3MNRCQSO,126.7,20,13,2022-05-10,0,0
ZL7PI3G2,105.9,17,12,2022-05-13,0,0
XQ9B7LOZ,150.3,8,13,2022-05-22,0,0
WD7PV740,130,5,12,2022-05-25,0,0
ZXXDNPNV,104,57,14,2022-04-03,0,0
B2CCSFIN,103.1,49,12,2022-04-11,0,0
EAIQVGNQ,166.1,45,17,2022-04-15,0,0
YNKYBRJ2,129,55,13,2022-04-05,1,0
T3RIZTEE,104.2,37,12,2022-04-23,1,0
KJPDDNL7,119.1,43,13,2022-04-17,0,0
13Z8YPYC,159.2,20,13,2022-05-10,0,0
EYMSK5EA,99.2,32,13,2022-04-28,1,0
PYVUEXMX,113,16,13,2022-05-14,0,0
E9BVRTTX,87.5,32,9,2022-04-28,0,0
E5IIFPY1,36.8,14,7,2022-05-16,0,0
GUSB4MIH,90.7,54,9,2022-04-06,0,0
ZVWL3M8N,93.2,32,10,2022-04-28,0,0
HZI540GW,122.5,5,15,2022-05-25,1,1
DI98I51P,89.6,53,9,2022-04-07,1,0
1VZVC9MI,118.8,44,13,2022-04-16,0,0
IWF1PH9A,121.9,42,16,2022-04-18,0,0
L1C2DHZ3,104.5,49,11,2022-04-11,1,0
HCDOWB4N,114.3,4,10,2022-05-26,1,0
BMM8WKUH,98.9,27,10,2022-05-03,0,0
596WOU3C,99,50,10,2022-04-10,0,0
MBDEVVGE,109.9,45,12,2022-04-15,1,0
TYL3YQIE,80.1,58,10,2022-04-02,1,0
DD4VS1XL,94.6,17,9,2022-05-13,0,0
ZHETYSI9,124.9,52,11,2022-04-08,0,0
CRLZ6TG0,60.6,56,8,2022-04-04,1,0
LILF1PGA,58.4,42,6,2022-04-18,0,0
DWQ8M396,60,29,9,2022-05-01,0,0
U36QPHT8,89.2,4,9,2022-05-26,0,0
DW4HEO54,115,17,13,2022-05-13,0,0
RCZ2CEAO,163,51,13,2022-04-09,0,0
HNP2UIH0,52.8,29,6,2022-05-01,0,0
PIB6YCSM,139.5,44,15,2022-04-16,1,0
HZTWH4FT,71.9,21,8,2022-05-09,1,0
NJJFSSE6,81.6,26,6,2022-05-04,0,0
KRNM0L0F,175.1,35,16,2022-04-25,0,0
D3CY4DX4,110.1,25,13,2022-05-05,0,0
ZWJFAH37,106.8,32,13,2022-04-28,0,0
BJYOCCUF,91,56,11,2022-04-04,0,0
9YYFBPKE,97.9,6,12,2022-05-24,0,0
KM21SLUK,100.6,25,8,2022-05-05,0,0
8VLW8ZDN,113.5,21,13,2022-05-09,0,0
1AR8QHUS,190.9,46,16,2022-04-14,1,0
K9LWW7R8,102.1,52,14,2022-04-08,1,1
TAVPLE7U,29.3,42,5,2022-04-18,0,0
3TKDODIM,81.8,47,9,2022-04-13,0,0
PC1XO2DG,83.5,14,9,2022-05-16,0,0
U1T62CM6,50.7,27,6,2022-05-03,0,0
6JNCF8C1,57,51,7,2022-04-09,0,0
MKDTEPWY,53.9,50,7,2022-04-10,0,0
18VI8VTB,76.6,53,7,2022-04-07,0,0
OMLKLBLK,108,21,13,2022-05-09,0,0
O4MNRO8C,88.1,49,12,2022-04-11,0,0
6U9LCQFG,81.4,16,9,2022-05-14,0,0
DVQFYHT6,48.4,18,6,2022-05-12,0,0
VNRHQM8W,114.6,10,11,2022-05-20,0,0
CZ01F6DC,118.6,10,14,2022-05-20,0,0
IK6A8BA7,142.2,12,13,2022-05-18,0,0
E3BPAXM0,90.7,29,11,2022-05-01,0,0
7SA9BP2H,87.4,31,9,2022-04-29,0,0
9YB75H4M,95.7,54,10,2022-04-06,0,0
QV52K07Y,159,25,14,2022-05-05,0,0
IUVQLMLP,68.3,29,8,2022-05-01,1,0
P7BYIDEX,92.3,5,12,2022-05-25,0,0
6DBQFKR9,143.1,54,14,2022-04-06,0,0
Z5CV82RW,102.7,20,8,2022-05-10,0,0
U4OU6AVI,111.4,53,13,2022-04-07,0,0
O1U7P9M5,143.8,53,11,2022-04-07,1,0
XQQYLKUX,80.4,46,9,2022-04-14,0,0
TS879BUX,82.8,49,7,2022-04-11,0,0
1FBXFKD7,62.1,57,9,2022-04-03,1,0
AD2C3ZKJ,71,38,11,2022-04-22,0,0
5FHKO9SZ,109.6,50,12,2022-04-10,0,0
HBKVFBC1,106.9,56,12,2022-04-04,1,0
24SF20QN,95.6,58,9,2022-04-02,0,0
DMSMI7IF,81.3,22,11,2022-05-08,0,0
1MV79A4H,137.1,34,12,2022-04-26,1,0
C9HH189H,109.1,44,14,2022-04-16,0,0
2KSYAG7E,110.1,42,10,2022-04-18,0,0
IINYMBN6,75.8,54,9,2022-04-06,0,0
5NBA0WAW,130.6,9,11,2022-05-21,0,0
6E0QMFWK,126.2,49,15,2022-04-11,1,0
7LADYOD0,86.6,17,8,2022-05-13,0,0
XDR400TP,67.2,56,7,2022-04-04,1,0
7IJH7CSM,82.6,18,12,2022-05-12,0,0
Y6ZS7QIO,89.9,0,7,2022-05-30,0,0
14THBQ6Y,88.4,57,11,2022-04-03,0,0
J52DUE9K,115.5,55,14,2022-04-05,0,0
3N48V79Y,146.3,47,14,2022-04-13,0,0
CRSBD6P2,127.9,19,14,2022-05-11,0,0
D1PVGJM6,96.5,55,10,2022-04-05,0,0
CGAGKMWI,89.1,42,10,2022-04-18,0,0
9SP4OFFT,91.3,24,10,2022-05-06,0,0
EIN7JIRH,112.6,58,12,2022-04-02,1,0
1B82IQWP,142.2,58,12,2022-04-02,0,0
X1ZFWAM1,51.3,45,8,2022-04-15,0,0
3FD6S7PN,133.5,21,15,2022-05-09,0,0
P2877XUL,99.1,23,10,2022-05-07,1,0
TKFUHB2D,82,56,10,2022-04-04,0,0
623EHOMQ,63.1,27,10,2022-05-03,1,0
H0IZDMLY,138.3,53,11,2022-04-07,1,0
J8LQTBHS,78.7,9,7,2022-05-21,0,0
IOFE8DNY,101.5,30,11,2022-04-30,0,0
JUKVP5FO,90.3,52,10,2022-04-08,1,0
LJIV6ZEW,103.5,10,12,2022-05-20,0,0
LPFKEHT8,115.4,12,13,2022-05-18,0,0
JVSSGHJB,97.2,30,11,2022-04-30,1,0
EDPMEX99,107.1,14,12,2022-05-16,1,0
4SUOUZWF,135.5,18,11,2022-05-12,0,0
2ORY0I8Q,71.8,55,8,2022-04-05,0,0
6QQN9X2H,84.2,6,8,2022-05-24,1,0
LL2SHJJH,152.9,35,16,2022-04-25,0,0
TIYUHDCW,149.9,2,16,2022-05-28,0,0
P2HHQF9M,113.6,20,11,2022-05-10,0,0
ILZEDAVC,62.3,2,8,2022-05-28,0,0
OPPAA7YA,118.5,42,10,2022-04-18,0,0
38NULV40,99.9,25,10,2022-05-05,0,0
MG8NR99E,93.9,56,11,2022-04-04,0,0
S399PMYS,50.8,44,7,2022-04-16,0,0
12I1QFV4,87.7,23,8,2022-05-07,0,0
QIKEQ9P9,46.2,33,7,2022-04-27,1,1
F0GKAEZO,76,8,5,2022-05-22,0,0
ABAK3NGR,53.1,23,6,2022-05-07,1,0
R269VDHY,166,3,14,2022-05-27,0,0
NDEJXHG9,100.4,14,10,2022-05-16,0,0
3W2D7Z8H,122,32,13,2022-04-28,0,0
X0JAKYBL,119.1,21,10,2022-05-09,0,0
18SY3ISW,111.2,54,11,2022-04-06,0,0
NU95PES9,60.8,20,6,2022-05-10,1,1
8L4FRX7E,81,24,8,2022-05-06,0,0
1IVIKR51,127.3,27,13,2022-05-03,0,0
SE2Q7OEM,44.4,12,6,2022-05-18,0,0
40HGBF11,101.5,21,13,2022-05-09,0,0
GR8BC1G4,67.4,56,6,2022-04-04,0,0
ZBOMJKRR,78.4,27,7,2022-05-03,0,0
V67VABWW,59.5,56,7,2022-04-04,0,0
32SPIYIL,103.1,26,10,2022-05-04,0,0
3OE9P7PQ,97.4,55,12,2022-04-05,0,0
LSWE0R94,121.8,44,11,2022-04-16,1,0
30II1EY2,86.4,46,9,2022-04-14,0,0
EILBG7IP,91.4,51,8,2022-04-09,0,0
5FHADV1I,77.8,37,15,2022-04-23,1,0
7RCLMVAA,91.8,34,11,2022-04-26,1,0
26U8D5WG,101.9,28,12,2022-05-02,0,0
9Q2LZKKB,88.1,54,13,2022-04-06,0,0
37V7B83Q,80.8,32,11,2022-04-28,1,0
EN78DNHL,86.7,42,9,2022-04-18,0,0
I4YBM2VV,82.4,19,10,2022-05-11,0,0
YF97QVXR,62.3,30,10,2022-04-30,0,0
F03VFS0V,128.5,14,12,2022-05-16,0,0
AUAKKA9U,68.5,7,8,2022-05-23,0,0
DCNLLI8Y,130.6,9,13,2022-05-21,1,1
A21KS3QG,107.4,1,13,2022-05-29,0,0
OJKNBP4N,87,4,11,2022-05-26,1,0
V9T1OBN4,114.8,25,11,2022-05-05,0,0
PY2HW43C,136.2,3,14,2022-05-27,0,0
VC040FCZ,62.3,27,9,2022-05-03,0,0
UDBN5JUS,153.5,17,14,2022-05-13,0,0
MC2OTVWJ,46.3,37,7,2022-04-23,1,0
L12HG0WG,105.3,53,13,2022-04-07,0,0
LRV1VO8B,110.6,30,11,2022-04-30,0,0
K86QQ80J,99.1,34,11,2022-04-26,0,0
0MGE3DDX,64.9,55,8,2022-04-05,0,0
0KIR9HOR,96.8,57,9,2022-04-03,1,0
XGC3GP20,98,7,12,2022-05-23,0,0
ABQ7ARSP,78.4,40,9,2022-04-20,0,0
JUXY0NTJ,181.5,40,17,2022-04-20,0,0
MNO5CB46,138.8,58,14,2022-04-02,0,0
2NX6WQO9,95.5,30,9,2022-04-30,0,0
C0W13Y2N,62.7,3,8,2022-05-27,1,0
1FDQR927,70.7,18,8,2022-05-12,1,1
MAPBOZVJ,77.8,22,8,2022-05-08,0,0
OQQSCT43,107.5,15,12,2022-05-15,1,1
K95AYDVT,68.6,15,8,2022-05-15,0,0
Y7RQ8AB3,115.7,16,12,2022-05-14,1,0
LV2B9J6Z,73.9,0,10,2022-05-30,0,0
APBTNUMV,78.3,58,9,2022-04-02,0,0
G5BAWGR8,107.1,40,10,2022-04-20,0,0
Y5SG8H00,80.1,49,12,2022-04-11,0,0
77JZ0WPX,74.5,1,9,2022-05-29,0,0
MM9CYA8T,90.9,24,9,2022-05-06,0,0
AOGATKBM,101.7,45,11,2022-04-15,0,0
SA06KDJ9,140.6,57,15,2022-04-03,0,0
EVDBY9LY,55.2,54,8,2022-04-06,0,0
TET1HCOP,108.3,21,10,2022-05-09,1,0
MCO53WUP,113.2,52,12,2022-04-08,0,0
H9N9OZH1,82.7,43,11,2022-04-17,0,0
2YPHZU32,155.4,36,14,2022-04-24,0,0
W9MRADDX,120.1,30,9,2022-04-30,0,0
0MC2G1D7,83.4,33,8,2022-04-27,1,0
XMYZAUR5,55.5,52,8,2022-04-08,0,0
CZE3TPH5,102.3,37,9,2022-04-23,0,0
XZVMNTWN,109.4,27,11,2022-05-03,1,0
Q7HRGJ7R,133,42,14,2022-04-18,1,1
ACT6SVV1,123.8,32,15,2022-04-28,1,1
ZWF3QV6V,115.3,39,17,2022-04-21,1,0
IE6YI7XR,142.8,47,14,2022-04-13,0,0
XGLH8S0C,145.7,35,14,2022-04-25,0,0
7J3P734J,148.1,56,13,2022-04-04,0,0
O5NMFGDB,136.9,22,13,2022-05-08,0,0
WQJGBNHX,168.4,26,16,2022-05-04,1,0
E6IFLDY8,139.4,32,13,2022-04-28,0,0
BEISCYAE,96.3,37,9,2022-04-23,0,0
6P5FWSIB,110.2,23,12,2022-05-07,0,0
9K1QCEM7,88.8,48,10,2022-04-12,0,0
29NB7C8A,151.1,27,15,2022-05-03,1,0
U4QDI5QQ,76.6,36,10,2022-04-24,1,1
RJ4779TX,127.9,49,13,2022-04-11,0,0
UVZEHAPV,125,53,12,2022-04-07,1,0
8WVFTL24,61.3,33,9,2022-04-27,0,0
0RIL1KGE,142.4,48,16,2022-04-12,1,0
3ZL0S4CO,77.2,9,8,2022-05-21,0,0
4WO79VGN,194,19,17,2022-05-11,0,0
ZJT4PIF3,79.7,46,9,2022-04-14,1,1
CFS3NG8V,131.1,21,13,2022-05-09,0,0
2SNR3EFK,155.5,24,15,2022-05-06,0,0
Y6I2UW5J,75,14,8,2022-05-16,0,0
OWZHC887,101.8,5,11,2022-05-25,0,0
U1J5PW1S,68,44,11,2022-04-16,0,0
DZLZWACK,90.9,34,11,2022-04-26,0,0
EP1CBO9Q,34.8,57,5,2022-04-03,0,0
5Q1J2WU0,91.6,39,11,2022-04-21,0,0
ZBF2SFSR,90.1,23,8,2022-05-07,0,0
2INDODAM,142.9,33,13,2022-04-27,0,0
26KRT0NW,87.2,15,10,2022-05-15,1,1
17H991DC,67.2,38,11,2022-04-22,0,0
4POOVVZA,130.2,50,11,2022-04-10,0,0
M5TEVM71,91.5,42,10,2022-04-18,1,0
Q89EQ28K,119,50,17,2022-04-10,0,0
YPKVCZ57,77.6,51,12,2022-04-09,1,0
TYO28RC7,41,41,6,2022-04-19,0,0
THSQJ6JA,98.9,4,8,2022-05-26,0,0
YAS86IHL,55,14,5,2022-05-16,0,0
LTMKV8SV,159,47,15,2022-04-13,0,0
R9JTK6R5,77.6,3,10,2022-05-27,0,0
OJQ97WSM,83.7,33,10,2022-04-27,0,0
XPB2UR1N,130.8,16,13,2022-05-14,0,0
HK5TEG4H,77.7,58,7,2022-04-02,0,0
S1SOFBV3,83.7,27,10,2022-05-03,0,0
RLF5R341,198,2,20,2022-05-28,0,0
4W28WD2O,104.8,17,11,2022-05-13,1,0
SE2TVNJK,59.8,20,6,2022-05-10,0,0
HH7MDV28,97.6,48,12,2022-04-12,0,0
SSGQS4YG,105.3,0,14,2022-05-30,0,0
3PMQVBN7,174.2,24,18,2022-05-06,0,0
0MAIEHS1,129.1,54,12,2022-04-06,0,0
48EYU0RL,164.1,50,17,2022-04-10,1,0
6R21SVKD,126.2,29,14,2022-05-01,0,0
RIY43WTD,123.4,4,12,2022-05-26,0,0
QT12YP92,65.9,54,9,2022-04-06,1,0
MYR6B1DY,160.2,12,15,2022-05-18,0,0
JLE242WI,220.6,20,20,2022-05-10,0,0
ZQWBKHMJ,40.6,21,5,2022-05-09,0,0
NK4YDPZ0,111.7,36,9,2022-04-24,0,0
0G0RNX7A,49.1,7,5,2022-05-23,0,0
HC5QDFF6,85.6,0,9,2022-05-30,0,0
IUYOYU8M,116,1,12,2022-05-29,0,0
V6HUURN4,68.8,16,9,2022-05-14,0,0
SGOJ74JO,86.1,58,11,2022-04-02,0,0
ELP4DA6T,115.9,19,10,2022-05-11,0,0
92KYMUX0,66.4,51,9,2022-04-09,0,0
0SKHN6C7,174.1,37,16,2022-04-23,1,0
W39KAXVL,61.9,16,8,2022-05-14,0,0
JN6VK92L,48.6,55,7,2022-04-05,0,0
RDG1ZIDK,71.8,40,8,2022-04-20,0,0
EPZUSSSA,90.7,44,12,2022-04-16,0,0
XPAEPIBW,139.9,30,13,2022-04-30,1,0
RYWG97DX,96.1,37,10,2022-04-23,0,0
CLG1RU0S,68.2,33,8,2022-04-27,0,0
NY6A4GZ4,87.4,47,10,2022-04-13,0,0
XZNWWV5Z,123.4,40,13,2022-04-20,0,0
CHH2UCWZ,120.4,7,12,2022-05-23,0,0
TP209VJY,103.1,17,10,2022-05-13,1,0
1JBJK2OU,83.2,33,10,2022-04-27,0,0
KPF192XB,63.8,39,6,2022-04-21,0,0
6CRJ0H15,143.2,51,14,2022-04-09,1,0
LQ8JF4FM,57.2,16,7,2022-05-14,0,0
21EC26A5,156.7,28,15,2022-05-02,0,0
IU7U44E2,120.6,50,13,2022-04-10,0,0
9ZXVJ8ZM,52.6,41,6,2022-04-19,0,0
34NI5OSS,147.6,17,12,2022-05-13,0,0
YH9EFQ5S,89.9,15,8,2022-05-15,0,0
VPIGBWPR,73,40,9,2022-04-20,0,0
LZD4IB8I,117.5,41,15,2022-04-19,1,0
7NVF1PYH,69.2,43,12,2022-04-17,0,0
44KR4N0K,85.2,28,13,2022-05-02,1,0
0NP6WZIX,134.5,23,18,2022-05-07,0,0
XSDSVTKU,198,57,21,2022-04-03,0,0
RZ7SB2Q5,94.7,21,14,2022-05-09,1,1
11INZO2H,140.3,10,15,2022-05-20,0,0
GT5137PQ,144.3,54,13,2022-04-06,0,0
FZMQJ25M,116.6,3,11,2022-05-27,0,0
0QRORCFD,128.7,22,9,2022-05-08,0,0
M9E54U97,120.3,55,13,2022-04-05,0,0
I7OE6YAG,88.5,11,8,2022-05-19,1,0
JN44QY1U,104,41,11,2022-04-19,0,0
TF8UMM7U,93.3,5,10,2022-05-25,0,0
T46F7BNY,94.8,47,8,2022-04-13,1,0
IRCWRH9V,113,12,10,2022-05-18,1,0
KR6172OQ,66.6,43,11,2022-04-17,0,0
TR9ZMK45,91.8,55,10,2022-04-05,0,0
9ASV9MRQ,117.8,50,13,2022-04-10,1,0
AOO6RLQ1,49.8,28,7,2022-05-02,0,0
3NB0OEZT,189.8,35,16,2022-04-25,0,0
D0IMU2X3,122,31,12,2022-04-29,0,0
C1LOZZ8T,218.9,16,19,2022-05-14,0,0
C3YN5U2M,169.9,36,16,2022-04-24,0,0
9503ME9K,82,7,7,2022-05-23,0,0
I3D12O09,86.5,30,13,2022-04-30,0,0
JCIY9YVA,96.9,49,9,2022-04-11,1,0
UO452JQE,197.9,26,20,2022-05-04,0,0
XKRWWJ94,101.4,34,12,2022-04-26,0,0
IB1ZFSH5,76.9,31,8,2022-04-29,0,0
JZE0F8K7,100.4,27,8,2022-05-03,0,0
AH7G2VYB,69.7,42,6,2022-04-18,0,0
G925LZBF,128,28,14,2022-05-02,0,0
F11NLIE9,92.2,28,13,2022-05-02,1,0
2OMBGC0P,66.6,32,9,2022-04-28,0,0
8N93P4Z4,107.1,46,11,2022-04-14,0,0
OFROIO6U,144.9,38,14,2022-04-22,0,0
7UC2YA59,99.9,6,13,2022-05-24,0,0
1LVAASQX,113.8,31,12,2022-04-29,0,0
CR4J3WLM,90.7,1,12,2022-05-29,0,0
LTZMNBRF,146.1,11,13,2022-05-19,0,0
99VR3YFY,79.4,53,8,2022-04-07,0,0
N6R69RLW,113.8,29,15,2022-05-01,0,0
LX87VEYR,115.6,22,11,2022-05-08,0,0
O9RWN2RG,126.8,36,13,2022-04-24,1,0
AL6QNKKS,103.2,22,9,2022-05-08,1,0
F6EP577N,40.8,58,7,2022-04-02,0,0
MYAV974A,139.8,48,17,2022-04-12,1,0
BQ5JD96E,40,50,6,2022-04-10,1,0
YX8LTGCU,101.7,36,12,2022-04-24,0,0
M86X0LGZ,157.4,43,13,2022-04-17,0,0
I4JNRNMM,102.5,55,11,2022-04-05,0,0
1BIDFTY5,105.7,11,13,2022-05-19,0,0
2WH8NLH9,112.9,30,10,2022-04-30,0,0
30A7FXVZ,159,3,16,2022-05-27,0,0
WBNRYYOO,96.6,1,9,2022-05-29,0,0
6PZT2CFV,83.8,11,11,2022-05-19,0,0
35T38CX4,31.3,25,6,2022-05-05,0,0
KGOUQISS,123.9,3,11,2022-05-27,0,0
UPDQM90O,124.6,38,14,2022-04-22,0,0
QW9Q33JY,60.8,6,10,2022-05-24,0,0
PKXDAEE3,38,30,5,2022-04-30,0,0
Y1PZWJYO,91.2,43,9,2022-04-17,0,0
6L386RTB,91.7,44,9,2022-04-16,0,0
FCD0IMLB,97.4,52,11,2022-04-08,0,0
NKYNKBSY,92.8,21,10,2022-05-09,1,1
JIOYUR5G,51.9,27,6,2022-05-03,0,0
EOVJDO7D,68.2,58,9,2022-04-02,1,0
UJ20YCAJ,74.5,42,9,2022-04-18,0,0
TX3ZWEOX,84.7,34,8,2022-04-26,0,0
5Z156W3R,60.5,20,6,2022-05-10,0,0
QJ9LQTCK,97.4,37,12,2022-04-23,1,0
SZBR0RV8,120.9,38,11,2022-04-22,0,0
8KYQ7TU2,160.6,43,13,2022-04-17,1,1
JIE2Y5NF,71,43,8,2022-04-17,0,0
4VBTV3DL,63.2,33,6,2022-04-27,0,0
MWBHCK4M,108.2,22,12,2022-05-08,0,0
PG7DCCDX,113.6,58,10,2022-04-02,0,0
55ONIPJ7,148.8,56,15,2022-04-04,0,0
190WLD3D,75.9,44,9,2022-04-16,0,0
0HRTHC0Z,94.5,43,11,2022-04-17,0,0
AWYBFT25,114.6,37,12,2022-04-23,1,0
P524ZLAG,103.9,37,10,2022-04-23,0,0
TWFTO9LD,89.9,44,9,2022-04-16,0,0
FD2UIR79,120.2,17,12,2022-05-13,0,0
8I3NY3YG,140.5,34,13,2022-04-26,1,1
7H2NQMXQ,69.9,11,8,2022-05-19,0,0
