id,unlimited,roaster,wifi,locations,recency,origination,food,tx,per_cap,q1,q2_1,q2_2,q2_3,q2_4,q2_5,q3,q4
AAZA99AA,0,0,0,1,4,237,1,174,8.03132183908046,1,4,3,3,3,2,1,6
909AZ0Z9,0,0,0,1,4,483,1,241,6.270082987551866,1,5,2,5,5,3,1,8
ZZ09Z009,0,0,0,1,3,133,1,74,10.678648648648648,1,5,2,4,5,1,0,9
0AZAAA9Z,0,0,0,2,3,426,1,236,8.121991525423729,1,2,3,5,5,1,0,9
9A0AA9A9,0,1,0,2,4,632,1,19,9.142631578947368,1,5,4,4,3,2,0,9
90AAZZA0,0,0,0,1,3,108,0,58,7.430689655172414,1,4,2,5,5,1,0,9
0A9AA9AZ,0,1,0,1,5,104,0,68,6.325441176470588,1,5,4,2,4,2,1,8
99AAAAZZ,1,0,0,3,3,335,0,311,7.987202572347266,1,4,1,4,2,2,1,7
909ZA0A0,1,0,1,2,2,152,0,96,6.132291666666667,1,5,3,3,3,2,0,8
AZA9Z99A,1,1,1,1,2,555,0,2,6.455,1,5,1,2,3,4,0,10
000ZA0AZ,0,0,0,2,3,509,0,116,8.517327586206896,1,5,3,4,3,1,1,8
90A99ZAZ,1,1,1,1,2,187,0,154,10.395584415584416,1,4,4,4,4,3,1,10
0A0A009Z,1,1,0,1,4,249,1,41,12.420487804878048,1,5,4,3,4,2,1,9
ZZAA9A90,1,0,0,2,3,480,0,382,6.971413612565445,1,5,4,3,3,2,0,8
A9Z9A909,0,0,0,2,4,136,1,22,7.338636363636363,1,4,1,4,4,3,0,10
9ZA9A0A0,1,1,0,1,3,519,1,349,13.139713467048711,1,5,1,4,3,2,1,10
0AZZA0ZA,0,1,0,2,3,674,1,153,10.486797385620916,1,5,3,5,4,1,1,8
000ZAAZ0,1,0,0,1,2,342,1,78,11.75153846153846,1,5,2,4,2,3,0,7
A09ZA9AZ,0,0,1,1,3,706,0,494,1.2125101214574898,1,4,4,4,3,1,0,6
Z90ZZ9A0,0,0,1,2,4,376,1,78,6.309358974358974,0,3,2,3,3,3,1,8
AAA0Z99A,1,1,0,1,3,412,1,197,12.204568527918783,1,4,2,3,5,2,0,10
A9909A9Z,1,1,0,1,4,237,1,196,12.181581632653062,1,4,4,3,2,3,1,7
Z909Z9A9,0,0,0,4,3,719,1,291,5.661993127147767,1,5,2,4,4,2,1,8
00A0ZZZA,0,0,1,4,2,263,0,154,3.8763636363636365,1,5,4,5,4,3,0,4
0Z99909A,0,1,1,4,3,747,1,564,8.149237588652483,1,5,4,4,3,3,1,9
A00A0A00,0,1,0,2,3,105,1,84,9.898690476190476,1,5,1,4,2,2,0,9
ZZA9AZAZ,0,0,0,2,2,360,0,291,6.029347079037801,1,5,2,4,4,3,0,9
0990ZZA9,1,1,0,1,3,194,1,59,12.517457627118644,1,3,2,4,4,1,1,6
AZA9Z00Z,1,0,1,3,3,762,0,658,3.4671124620060794,1,4,2,4,5,1,1,10
9AZ9Z909,1,1,0,1,3,543,1,198,13.316464646464645,1,5,4,3,3,1,0,9
9ZA999ZA,0,0,0,2,3,439,1,94,10.297127659574468,1,5,2,4,5,1,0,10
A90ZAZ9Z,0,0,1,1,4,718,1,194,6.562835051546392,1,4,2,4,4,2,0,9
Z99ZAZ0A,1,0,0,1,1,677,0,300,7.6323333333333325,1,2,1,5,4,2,0,8
A900AZZ0,0,0,1,1,3,406,1,276,4.845398550724638,1,5,2,5,3,2,0,7
A9999990,1,0,0,1,5,752,1,597,11.520871021775545,1,3,3,2,4,3,0,8
ZZ0ZA00Z,0,0,0,1,3,583,1,460,8.081695652173913,1,5,2,4,5,1,0,10
9A0ZZ909,0,0,0,1,2,607,1,207,8.088067632850242,1,5,3,3,2,2,0,9
AZ0090AZ,0,0,0,1,4,772,1,728,8.923722527472528,1,5,3,5,2,2,1,8
0ZAZZ0A0,1,1,1,1,3,604,0,267,7.8579400749063675,1,3,2,4,3,2,0,9
09AAA0AZ,1,0,1,2,4,532,1,484,7.815743801652893,1,5,3,4,4,2,1,7
0ZAAZ90A,1,1,0,1,5,594,0,279,9.613333333333333,1,5,4,3,2,1,0,10
ZAA0999A,0,1,0,2,4,757,1,624,10.005320512820512,1,3,4,3,3,1,1,8
A900ZAAZ,0,0,0,1,2,572,0,160,1.5365625,1,4,2,4,3,3,0,8
00ZZ0A9Z,0,1,0,1,4,280,1,143,9.704475524475525,1,3,5,2,4,1,1,8
ZZ0090A0,1,1,0,1,3,511,0,273,7.815531135531135,1,5,2,3,4,1,1,8
ZA09999Z,0,0,0,3,13,12,0,7,3.27,0,3,4,2,3,2,0,9
0ZZ9AZZ0,0,0,0,1,17,3,0,1,-0.59,0,4,4,5,4,3,1,10
999Z00A9,0,0,1,1,18,16,1,14,1.8678571428571427,0,5,2,1,3,3,0,9
09Z09A9Z,0,0,1,1,19,4,0,2,-3.805,0,4,3,3,3,5,1,8
0ZAZA9Z9,0,0,1,1,16,10,0,5,-1.048,1,1,1,4,4,4,1,9
9A0AZ0Z9,0,0,1,2,18,14,0,8,-1.10875,1,4,2,3,4,2,1,7
00ZA909Z,0,0,0,2,20,5,0,5,-1.734,0,4,4,4,2,3,0,10
A9AAZ900,0,0,0,1,20,25,1,2,2.4,0,3,3,2,2,4,0,8
090Z0AA0,0,0,0,1,17,22,0,2,-3.145,0,3,2,2,3,5,0,10
990ZZ0AZ,0,0,1,2,17,27,0,8,-2.79,0,4,3,3,4,2,1,9
A0A00Z00,0,0,1,1,15,24,0,16,-2.853125,0,3,1,3,3,2,1,8
090Z9ZAA,0,0,0,2,12,12,0,3,-2.2933333333333334,0,4,3,3,1,4,0,7
0AAZZ00Z,0,0,0,3,13,25,0,18,-0.21944444444444444,1,4,3,3,2,2,1,8
ZA090A09,0,0,0,2,15,21,1,20,3.7135,0,4,2,3,2,5,1,8
A0999A00,0,0,1,1,16,7,0,5,-1.884,1,1,2,2,2,3,1,7
090ZAZ0Z,0,0,0,1,16,29,1,8,5.25125,0,4,1,4,3,2,1,9
Z9Z09909,0,0,0,1,13,12,0,10,-0.061,0,3,3,4,5,3,1,6
0Z009000,0,0,1,3,14,27,0,6,-1.5466666666666666,0,3,4,5,3,5,1,8
09Z00ZZZ,0,0,0,1,14,10,0,2,-2.31,0,4,5,3,2,5,1,10
AAZZ0ZA9,0,0,0,2,19,10,0,8,0.23125,0,2,4,5,4,2,0,8
0Z9Z900Z,0,0,0,3,16,30,0,2,-3.08,0,3,3,4,1,3,1,5
9AZ90ZAA,0,0,0,1,18,29,0,8,-2.87625,0,2,2,4,3,4,0,10
09Z9AZ09,0,0,1,1,15,28,0,26,-1.323846153846154,1,5,2,2,2,2,1,10
AZ0A0A09,0,0,1,2,17,4,0,1,-0.83,1,2,3,4,3,2,0,9
ZAA9ZZZZ,0,0,0,3,16,16,0,1,-2.67,0,3,2,4,3,3,1,8
00AZAZ9A,0,0,1,1,14,29,0,6,-3.921666666666667,0,2,2,3,2,3,0,10
Z990A9Z0,0,0,1,1,17,19,1,3,2.86,0,3,2,3,5,2,1,6
AAA00000,0,0,0,4,16,29,0,28,0.9396428571428571,0,2,3,2,5,2,0,4
AZZ0ZZZZ,0,0,0,1,16,24,1,22,3.3736363636363635,0,3,3,1,5,3,1,8
A9909A90,0,0,0,2,15,16,0,16,-1.724375,0,1,3,4,3,4,1,10
900Z0Z9Z,0,0,0,2,22,24,0,18,-0.76,0,4,3,4,4,1,1,6
0Z990Z09,0,0,0,4,15,1,1,1,8.41,0,4,3,1,2,2,1,7
9990ZA0Z,0,0,1,2,10,9,0,2,-1.54,0,1,2,4,2,2,0,10
90A00AA9,0,0,0,1,16,12,1,9,5.947777777777778,0,4,2,1,3,3,0,7
AAA0A9AA,0,0,0,1,18,26,0,8,-2.12,0,4,2,4,1,1,1,6
AAZ000AZ,1,0,0,3,18,26,1,8,4.11375,1,4,2,4,4,1,0,9
00AA9ZZZ,0,0,0,2,19,29,1,1,-0.7,0,5,5,5,4,3,0,10
0A00099Z,0,0,0,1,11,7,0,2,0.925,0,3,1,2,2,2,0,9
9A90Z9ZZ,0,0,0,1,20,29,0,4,-1.565,0,5,3,3,3,2,1,10
0ZZZZZ90,0,0,0,3,15,9,1,5,0.632,1,3,5,3,3,3,1,8
AA99AZZ9,0,0,1,2,10,13,0,2,-1.59,0,3,3,4,4,5,0,7
09Z9Z9ZA,0,0,1,1,12,18,1,5,1.244,1,5,2,5,2,3,0,7
A00Z0000,0,0,0,2,11,22,0,7,-0.5357142857142857,1,3,2,3,5,3,0,10
Z00Z99ZZ,0,0,0,1,17,9,1,8,-0.12375,1,3,5,4,3,4,0,5
ZZ0ZAAA9,1,0,1,2,15,26,1,15,4.402666666666667,0,5,5,5,2,3,1,10
99A0A909,0,1,0,2,22,11,1,7,7.412857142857143,1,4,2,4,3,3,0,5
ZZA9AA0Z,0,0,1,2,13,20,0,13,1.2823076923076924,0,2,2,2,5,5,1,8
90Z09ZAZ,1,0,0,2,16,14,0,9,3.631111111111111,1,1,3,4,2,3,0,10
Z900ZZZA,0,0,1,2,18,22,1,19,2.995789473684211,1,2,3,5,3,5,0,7
0ZZZ9909,0,0,0,1,19,21,0,18,1.141111111111111,0,5,3,1,4,3,1,8
0Z0Z9009,0,0,0,1,12,2,0,1,-2.19,0,4,4,2,2,1,0,8
Z990A0AA,0,0,1,1,10,29,0,18,-3.236111111111111,0,4,2,4,2,4,1,7
090AA9A9,0,0,0,1,14,22,1,16,3.439375,0,4,4,3,4,3,1,9
90Z99A99,1,0,1,1,13,6,0,5,1.108,0,4,1,5,2,5,0,6
0A0ZZ9AA,0,0,0,1,19,4,1,2,0.88,0,3,2,2,4,3,1,8
ZA0ZZZAA,0,0,1,1,17,22,0,9,-3.761111111111111,0,5,2,3,5,2,0,8
A0ZZA0ZZ,0,0,1,1,15,18,1,2,1.375,0,4,2,1,4,3,1,8
A0A9009Z,0,0,1,1,9,2,1,1,0.99,1,2,3,1,1,4,0,9
A9Z9AZ99,0,0,0,2,19,16,0,10,-0.9199999999999999,1,4,1,4,3,2,1,8
9AAZZZ90,0,0,0,1,16,9,0,7,-3.07,0,4,3,4,4,2,0,10
ZZA00Z9Z,0,0,1,2,16,16,1,8,0.405,0,3,4,3,5,3,1,8
AZ909A9Z,0,0,0,3,9,26,1,11,2.692727272727273,1,4,4,3,2,5,0,9
09ZZAZ00,0,0,0,1,11,6,0,4,2.015,0,2,2,3,4,3,1,9
ZA0Z900Z,0,0,0,1,20,21,0,13,-0.4653846153846154,0,4,2,5,4,1,1,9
9A999999,0,0,1,2,16,20,1,13,2.4861538461538464,0,3,1,2,2,2,0,9
A09900AZ,0,0,0,1,11,16,0,13,-2.2484615384615383,1,4,1,4,4,4,1,8
AZZZZ009,0,0,1,2,16,13,0,9,-2.752222222222222,0,1,3,4,3,3,1,7
A9Z09A00,0,0,0,2,19,25,0,12,-0.18666666666666668,1,3,4,5,3,4,1,9
Z9Z009ZZ,0,0,0,4,18,5,0,3,0.6,1,4,2,2,2,3,0,10
ZZ99Z0ZA,0,1,1,2,16,6,0,1,1,1,4,3,2,3,5,1,7
9A09A9A9,0,0,0,2,6,14,0,5,1.61,0,4,4,4,3,3,0,8
99ZZAZAA,0,0,0,2,13,10,1,5,3.518,0,1,3,4,4,4,0,10
AA0AZ9A9,0,0,0,1,14,16,1,8,5.095,0,1,4,4,5,2,0,10
A0ZAZZAA,0,0,1,5,11,17,0,14,-1.7357142857142858,1,1,3,4,3,4,0,10
0ZZAZA9Z,0,0,1,1,18,20,0,19,-1.488421052631579,0,3,1,3,3,4,1,7
9099009Z,0,0,0,3,14,6,0,3,0.8766666666666666,1,1,2,4,5,2,0,10
909AAZ9Z,0,0,1,1,19,16,0,14,-3.535,1,3,4,4,3,3,1,8
ZZAAZ99Z,0,0,0,1,18,15,1,15,3.6326666666666667,0,2,2,3,1,3,1,8
9009Z99A,0,0,0,1,19,17,1,4,1.995,0,2,3,3,4,3,0,6
900AZA00,0,0,0,1,23,5,1,3,3.9466666666666668,0,4,2,3,4,3,1,8
9ZA9A0A0,0,0,1,1,19,23,0,8,-1.9475,0,3,3,4,1,3,1,8
9AA0A90Z,0,0,1,2,11,9,0,7,-0.8642857142857142,0,1,1,5,3,3,1,10
Z09A9ZA9,0,0,1,1,12,6,1,2,0.61,0,2,2,4,2,3,1,7
9AA9ZZ0A,0,0,0,3,9,3,0,2,0.41,1,2,3,5,2,4,1,9
00ZZ9Z99,0,1,0,1,19,7,0,6,3.811666666666667,0,1,2,4,2,3,0,10
A9AZAZ0Z,0,0,1,1,15,4,0,1,-5.23,0,3,3,3,3,2,0,10
Z9009A09,0,0,0,4,16,19,1,13,1.84,0,3,2,5,5,5,0,10
9AZ0AA9Z,0,0,0,2,10,11,0,5,-1.392,0,3,2,2,2,4,0,9
990A0AZZ,0,0,0,1,18,10,0,3,-0.13,0,1,1,4,4,3,0,8
0AAAZZZA,0,0,0,1,18,18,0,8,-1.54,0,2,4,3,3,1,1,10
0Z0009Z9,0,0,1,2,14,6,0,5,2.082,0,3,3,4,2,3,0,9
A00AZ9Z0,0,0,0,1,19,14,0,4,-0.9975,0,3,3,4,3,4,1,8
A9A0AZA9,0,0,0,1,14,3,0,3,-2.4,1,5,2,4,4,3,0,7
9AZA0AZ9,0,0,1,1,17,28,0,15,-0.7466666666666666,1,4,2,5,4,2,0,7
900ZAAAZ,0,0,0,1,12,24,1,11,1.2690909090909093,1,1,5,3,2,3,1,8
00AA0Z0Z,0,0,0,1,20,9,0,7,-1.69,1,3,2,4,4,2,0,6
ZZZAZ9ZZ,0,0,0,2,24,9,1,7,2.4657142857142857,1,3,2,3,1,1,0,10
Z0AA9AZA,0,0,1,1,16,19,0,2,-3.245,0,2,3,4,2,3,1,8
099ZZA0A,0,0,1,1,13,3,0,2,-2.115,0,4,4,3,2,3,1,7
00A9Z9AZ,1,0,0,1,15,26,1,7,5.065714285714286,0,3,3,5,2,4,0,8
90ZAA909,0,0,0,1,16,7,1,6,3.341666666666667,0,4,3,4,5,3,1,10
0A90Z9Z0,0,0,0,1,24,25,0,25,-1.7424000000000002,0,3,4,4,3,4,1,7
A09A0909,0,0,1,3,12,16,0,2,-2.455,1,2,3,3,2,3,0,9
9A90Z09A,0,0,0,2,14,16,0,3,-0.39666666666666667,1,2,2,2,1,1,1,10
9ZAA09ZZ,0,0,0,1,13,21,1,2,4.865,1,3,5,2,5,2,0,9
99Z99Z9A,0,0,0,1,17,20,0,4,-0.2025,1,4,2,3,3,3,0,7
A0A00AA0,0,0,1,1,11,27,0,17,-1.3441176470588236,0,3,3,4,4,4,1,10
Z00AZA9Z,0,0,0,1,12,25,0,14,-0.4921428571428571,1,4,5,3,2,4,1,9
Z09ZAAAZ,0,0,0,1,13,22,1,16,1.87125,0,3,1,3,1,3,0,9
ZA09A090,0,0,0,1,13,7,1,5,4.704,0,3,3,3,1,4,1,6
9009900A,0,0,0,1,17,15,0,8,2.48375,1,4,2,2,2,3,0,9
ZZ0Z0000,0,0,1,1,14,9,0,6,-4.046666666666667,0,3,3,5,2,2,1,8
ZZ9A9A90,0,0,0,3,13,17,0,9,-0.36777777777777776,0,4,3,4,3,4,0,10
AZ99Z90A,0,0,1,1,12,28,0,19,-0.8089473684210526,0,3,1,3,1,1,0,10
9Z00Z900,0,0,1,1,19,10,0,5,-0.21200000000000002,1,1,4,4,3,2,1,8
A900AAZZ,0,0,0,2,11,22,0,17,-1.9976470588235296,0,1,2,4,2,3,1,9
9090A0A9,0,0,0,3,14,21,1,13,4.05,0,3,1,3,4,3,0,10
99Z999A0,0,0,0,1,14,7,1,5,5.254,0,2,4,3,4,4,1,9
9Z9A09A9,0,0,1,3,16,19,0,16,-2.231875,1,2,2,2,3,2,0,7
09Z0Z0Z9,0,0,1,2,11,25,0,8,-0.96,0,4,4,5,4,3,1,10
A99Z0Z9Z,0,0,1,1,14,4,0,2,-1.26,1,3,1,2,4,3,1,5
09ZZ0Z9Z,0,0,1,3,13,3,0,1,-2.32,1,4,3,4,3,3,0,9
9ZAA0999,0,0,0,2,12,10,0,4,-0.34,0,2,3,3,4,4,0,9
A99A9900,0,0,0,3,19,20,0,6,-0.5166666666666667,0,3,2,1,4,2,1,10
A9AZ9Z99,0,0,0,1,17,8,1,6,1.67,0,4,2,3,2,4,1,10
990900A9,0,0,0,1,17,29,0,1,-0.2,1,4,2,4,2,4,0,10
9ZZZAZ9Z,0,0,0,1,11,24,1,9,4.286666666666666,0,4,4,5,3,5,0,10
Z9A99Z9Z,0,0,0,1,17,11,0,10,-1.47,0,4,1,3,5,3,0,10
ZA0A9099,0,0,1,1,7,18,1,2,3.725,0,2,4,3,2,5,0,10
Z9AA9009,0,0,1,1,12,27,1,7,3.8971428571428572,1,1,3,4,5,3,0,10
AA90ZZ00,0,0,0,1,9,23,0,22,1.1604545454545454,0,2,1,4,5,4,1,7
9AZ9AAAA,0,0,0,1,19,21,0,8,-1.77625,0,4,1,4,5,2,0,9
0A0A9A9Z,0,0,0,1,12,6,0,5,1.9300000000000002,0,1,4,4,4,2,0,9
90000099,0,0,1,1,8,26,1,11,4.280909090909091,0,4,3,3,5,2,1,8
ZAZ0A90Z,0,0,0,1,17,4,0,2,-1.09,0,3,2,3,1,5,0,9
ZZ9Z9A90,0,0,0,1,11,9,0,4,-0.865,1,5,2,3,2,4,0,9
0A99Z0ZZ,0,0,0,2,19,19,0,7,0.8985714285714286,0,4,1,2,5,5,1,7
ZZ90Z0AA,0,0,0,1,15,4,1,2,4.475,0,4,2,5,2,3,0,10
Z90Z90AA,0,0,0,2,14,2,1,1,8.85,1,3,2,3,2,4,1,8
0ZAA00A9,0,0,0,1,15,23,0,20,-0.597,0,4,3,3,4,4,0,7
090Z90AZ,0,0,1,2,13,22,0,8,-1.96,1,1,1,5,2,2,1,8
Z009AAZ0,0,0,1,2,17,19,0,8,-2.005,0,2,1,4,3,2,1,10
0A909AAZ,0,0,0,2,13,5,0,4,-1.7775,0,5,4,5,2,2,1,10
AA09Z09A,0,0,0,1,18,6,0,2,0.845,0,2,2,3,2,1,0,9
0A9Z0AA9,0,0,0,2,15,17,0,6,-0.9733333333333333,1,3,2,5,3,4,1,10
99A9AZ9A,0,0,0,1,18,25,1,12,4.545,0,1,2,5,4,3,0,10
A00A00AA,0,0,1,1,13,8,1,7,1.7542857142857142,1,3,4,4,3,3,0,9
AAZ0A99A,0,0,0,1,15,15,1,11,3.9354545454545455,0,3,2,3,2,4,1,8
Z9ZAZZ90,0,0,1,1,3,5,1,3,2.283333333333333,1,5,1,4,2,4,0,7
09Z0Z00Z,0,0,0,2,14,20,1,11,1.7336363636363636,0,2,3,2,2,4,0,8
9Z9AA990,1,0,1,3,17,6,1,2,3.415,0,4,3,4,5,3,0,9
90ZA0Z00,0,0,0,2,15,15,0,6,2.3466666666666667,1,3,3,3,4,3,1,7
AA0090Z0,0,0,0,1,20,6,0,3,-2.3033333333333332,0,5,3,4,2,2,0,10
0A9ZAZ0A,0,0,1,2,14,24,0,10,-4.811,1,1,1,3,4,3,0,8
Z9Z990Z0,0,0,0,1,11,18,0,5,-0.9279999999999999,1,3,2,3,2,3,1,9
A0Z0AZA0,0,0,1,1,15,15,0,15,-1.3833333333333333,0,3,1,1,5,2,1,8
9A0A9ZZ9,0,0,0,1,23,10,0,6,0.5266666666666667,1,2,4,3,4,3,1,10
9099Z909,0,0,0,2,12,17,0,5,-0.422,1,2,2,2,3,4,0,8
09ZAZZZZ,0,0,0,1,14,3,0,2,-1.65,0,5,3,2,4,4,0,7
ZAA000A0,0,0,0,3,16,20,0,12,0.3775,0,4,3,4,2,3,1,9
00ZZ0A99,0,0,1,1,20,9,0,9,0.12444444444444445,1,4,1,4,4,4,1,7
A0Z99ZZ0,0,0,0,1,20,27,1,12,5.1000000000000005,0,3,4,4,4,2,1,9
0Z99AAAA,0,0,1,1,12,26,0,24,-3.8216666666666668,0,2,2,3,4,3,0,6
0AAAAZAA,0,0,0,1,18,6,1,3,4.326666666666667,0,5,3,4,3,2,0,10
ZAA0AA90,0,0,0,2,16,12,1,1,-1.23,1,2,2,2,4,2,1,9
9Z0ZA00Z,0,0,1,3,18,11,0,10,-1.488,0,3,3,4,2,2,1,10
AAAZAZZ9,0,0,0,1,26,11,0,8,2.1075,1,3,3,4,3,2,0,9
ZZZZ0Z9Z,0,0,0,2,10,8,0,6,-1.9183333333333332,0,2,1,2,1,4,0,10
A009AZA9,0,0,0,1,19,3,1,1,0.9,0,3,2,2,3,2,1,9
9A09AAAZ,0,0,0,2,10,13,0,8,0.08875,1,2,3,3,4,5,1,10
09ZAA909,0,0,0,1,16,14,0,12,-0.12333333333333334,0,4,4,3,3,4,0,8
9Z9A09AA,0,0,0,3,16,24,0,21,0.5161904761904762,1,4,5,4,2,3,0,7
A90A0ZZA,0,0,1,1,18,7,0,3,-3.1033333333333335,0,4,3,3,3,2,1,7
A0A09AAA,0,0,0,1,22,12,1,4,0.18,0,3,2,5,3,3,1,6
Z90AZ0Z0,0,0,1,2,19,25,0,21,-2.0228571428571427,1,2,2,2,4,3,1,8
ZZZ9Z900,0,0,1,3,20,25,0,8,-0.48875,1,2,3,4,2,2,1,10
9AAAAAZA,0,0,1,1,12,12,0,10,-3.557,0,2,1,5,2,4,0,9
9ZAZ090Z,0,0,0,2,22,11,1,8,2.91375,0,3,4,4,2,4,1,6
99A90999,1,0,0,2,16,25,1,16,3.735,0,3,3,5,4,3,1,9
Z0AZ999Z,0,0,0,2,20,13,0,10,-2.729,0,2,1,1,5,2,1,10
9900Z090,0,0,0,3,17,6,1,2,-0.52,0,4,3,3,4,3,0,8
9909AAAZ,0,0,0,2,12,29,0,9,-0.8411111111111111,0,2,4,3,2,3,0,6
0Z0Z0A00,0,0,0,1,15,29,0,13,0.32923076923076927,1,4,2,2,3,5,1,10
00Z990A0,0,0,1,1,17,18,1,7,2.202857142857143,0,3,2,4,1,4,0,10
Z99A9A0A,0,0,1,1,14,27,0,9,-0.4977777777777778,0,3,1,3,2,1,0,10
A99900ZA,0,0,0,3,16,14,0,11,-0.6772727272727272,0,3,3,2,3,5,1,9
0AZA990Z,0,0,0,1,20,22,0,8,-0.4675,0,2,1,1,3,3,0,8
9A00A9ZZ,0,0,0,2,18,22,1,5,1.598,0,4,3,3,4,3,0,9
90ZZZA90,1,0,0,1,22,24,0,19,1.4984210526315789,0,2,4,2,4,3,0,10
0AA00Z99,0,0,1,1,15,11,1,1,1.36,1,3,1,4,4,4,0,10
A0ZAAA9Z,0,0,1,1,10,14,0,12,-4.845,1,2,3,2,2,4,0,9
Z9A9999Z,0,0,0,2,9,6,0,3,-2.72,0,4,3,2,3,3,0,9
A0Z00A9A,0,0,0,2,16,2,0,2,-0.655,0,3,2,2,4,3,1,9
A99AAZ9A,0,0,1,3,11,13,0,10,0.37,0,5,1,3,2,4,0,9
90AA0Z0Z,0,0,0,3,15,11,1,2,5.175,1,2,5,4,3,2,1,10
990ZZZZ0,0,0,1,1,19,9,1,2,1.08,1,2,3,4,3,2,1,10
90A0ZZZA,0,0,0,3,18,14,0,8,-0.955,0,3,3,4,3,5,1,10
9AZ9999Z,0,0,1,1,18,26,0,17,-0.017058823529411765,0,3,2,3,4,1,1,10
0AAAA900,0,0,1,1,16,23,1,5,2.16,0,1,3,3,4,4,1,8
ZAZ09A00,0,0,0,1,12,4,0,1,1.06,1,3,3,4,2,3,1,7
9AZZZ9Z9,0,0,0,2,15,3,0,1,-3.32,0,3,3,5,5,3,1,10
AZZA9AAZ,0,1,0,4,21,24,1,10,5.494,0,3,2,4,3,2,0,9
9Z9ZZZA0,0,0,0,2,10,22,1,12,3.9949999999999997,0,4,3,4,4,2,1,6
0A90A0Z9,0,0,0,1,16,11,1,6,3.763333333333333,1,5,4,4,3,4,0,10
AA09ZZZZ,0,0,1,2,17,13,1,13,1.316153846153846,1,3,2,2,3,3,0,9
A9ZAA090,0,0,0,1,15,26,0,20,3.3880000000000003,1,4,2,5,4,3,0,9
000ZA9A9,0,0,1,2,9,3,0,2,-2.055,0,4,1,5,2,3,0,8
909A9ZA9,0,0,0,1,17,2,0,2,-1.38,1,3,3,5,2,2,1,7
0Z9Z0Z99,0,0,0,1,15,6,0,5,1.1720000000000002,0,3,2,2,3,4,0,9
Z900A9A0,0,0,1,3,15,6,0,3,-3.83,1,4,3,2,3,3,1,10
A09A90ZZ,0,0,1,1,14,10,0,10,-1.275,0,3,1,2,2,5,1,7
9A099Z0A,0,0,0,2,13,7,0,6,-2.4499999999999997,0,2,3,4,5,2,0,8
00A9A9A9,0,0,0,2,11,22,0,3,1.03,1,4,1,1,3,2,1,10
9000AZZA,0,0,0,1,17,15,0,6,-3.765,0,3,4,5,4,2,1,8
Z99Z9AZ9,0,0,0,1,21,19,0,5,-2.092,0,4,2,5,4,2,1,9
09ZAZ9ZA,0,0,0,1,8,10,0,3,1.7733333333333334,0,1,3,3,3,4,1,10
A0ZZ9AZA,0,0,1,1,13,20,1,8,3.245,0,3,1,1,2,5,0,8
AZZ0Z9ZZ,0,0,1,1,15,8,1,6,2.4216666666666664,1,4,2,3,4,4,0,6
900ZA09A,0,0,1,1,18,1,1,1,4.26,0,3,4,5,2,3,0,9
9099A90A,0,0,1,2,15,2,0,2,-2.03,0,2,2,3,4,5,1,10
A90000A9,0,0,0,1,18,6,0,4,-1.5325,0,2,3,4,4,5,0,9
000Z0AAA,0,0,1,2,16,5,1,4,7.2225,0,4,2,3,4,3,1,7
099ZZA0Z,0,0,1,1,17,25,0,25,-1.5868,0,3,2,3,2,1,1,8
ZZ99A00Z,0,0,0,1,16,25,0,16,1.56125,1,4,3,1,4,3,1,9
0000ZA0Z,0,0,0,4,11,25,0,5,-0.666,1,3,1,2,3,3,0,7
A9Z9AA9Z,0,0,0,1,14,22,0,10,1.8940000000000001,0,3,1,2,4,4,1,8
9ZAZAZZA,0,0,0,2,17,30,1,8,3.645,0,2,4,4,1,3,0,10
09A90ZAZ,1,0,0,2,18,19,0,16,-0.781875,0,4,2,3,2,3,0,8
Z0Z090Z9,0,0,0,2,16,8,0,1,1.47,1,3,3,2,4,2,0,9
ZZZ9A09Z,0,0,1,1,18,19,1,5,4.788,0,3,4,3,3,3,0,8
A0AZZ0Z9,0,0,1,1,9,29,0,14,-0.6314285714285715,1,3,2,4,4,4,1,6
9A99A909,0,0,1,3,15,7,0,6,-1.6050000000000002,0,3,1,3,4,4,0,8
Z9Z09Z9Z,0,0,0,2,14,6,1,6,3.9633333333333334,0,5,3,3,4,3,1,9
A00ZA09A,0,0,1,1,11,10,0,4,1.48,0,3,2,5,3,5,1,7
9ZA09Z09,0,0,1,1,13,26,1,8,2.71,1,5,3,2,1,4,1,10
ZZA0909A,0,0,0,1,19,16,0,9,-1.9944444444444445,1,3,3,2,3,2,0,6
A0A9ZAA0,0,0,0,2,11,7,0,2,-1.98,0,2,1,1,2,4,1,6
909ZA0Z0,0,0,1,1,15,9,0,3,-0.8066666666666666,0,4,4,5,1,2,0,8
AZAAAAZ9,0,0,0,2,9,29,0,2,0.285,0,3,2,5,4,4,1,9
0Z00ZZ9A,0,0,1,2,5,19,0,7,-2.6314285714285717,1,3,5,3,3,5,0,8
0A0AZA9A,0,0,0,1,13,26,1,4,2.965,0,1,3,4,2,2,1,9
00A9AZZ0,0,0,0,1,12,17,0,8,-0.05375,0,2,1,3,3,4,1,7
90AZ0Z9A,0,0,1,1,13,18,1,2,1.395,1,1,3,4,2,3,1,7
ZA0Z9090,0,0,1,2,7,2,0,2,-2.59,0,5,3,4,4,4,1,7
9ZA99009,0,0,0,1,15,30,1,9,2.0133333333333336,1,4,3,5,2,3,0,8
AZ0ZZZ9Z,0,0,0,3,8,5,1,2,4.515,0,4,3,5,2,3,0,5
